Unnamed: 0,created_at,text,user_name,user_location,retweet_count,favorite_count
755,13/03/2020 20:03,RT BBCNWT Salford University has announced all teaching except for final year students will be suspended from Monday ,Charles Kwaku Odoi,Manchester,9,0
756,13/03/2020 20:03,RT Ptbo Canada BREAKING The Riverview Park and Zoo will be closed to the public as of Saturday March 14 until further notice All Park a ,PTBO CANADA ,Peterborough Canada,4,0
757,13/03/2020 20:02,Interested in a job in London ON This could be a great fit Click the link in our bio to apply Clinical Educati ,TMJ CAW Health Jobs,Kitchener Canada,0,0
758,13/03/2020 20:02,Salford University has announced all teaching except for final year students will be suspended from Monday ,BBC North West,North West England,9,18
759,13/03/2020 20:02,RT AdamSchiff Too many students have been defrauded by universities that lack proper credentials Their degrees aren t recognized but t ,cc3062,United States,488,0
760,13/03/2020 20:02,RT MarkMyWordsJCPM It s the same old Tory story We can t have a decent state pension cheap rail fares or free university education li ,marie noelle oconnor,nan,59,0
761,13/03/2020 20:02,Mercer University is taking a middle path in its coronavirus response leaving it to students to decide whether to ,Georgia College News,Atlanta GA,1,0
762,13/03/2020 20:02, BBhuttoZardari please give direction to education minister Sindh that since 10 years Sindh University Test Pass te ,Uzair Ahmed Chacho,nan,0,0
764,13/03/2020 20:01,RT RVargasAdvocate Tulane University sophomore died Thursday after accidental fall from dormitory officials say ,David Gallagher Cleggett,New Orleans,15,0
765,13/03/2020 20:01,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,katie ,Edinburgh Scotland,17,0
766,13/03/2020 20:01,University of Central Oklahoma is hiring in Edmond OK Read about our latest Education job opening via the link in ,OK Education,Oklahoma,0,0
768,13/03/2020 20:00,EDUCATION TIME ONTARIO CANADA THIS MAN IS STANDING UP FOR YOUR RIGHTS SUPPORT HIM OR YOUR FREEDOM WILL BE COMPLETELY DESTROYED ,Christine Adams,nan,0,0
769,13/03/2020 20:00,Some good news during a rough week The 14th Biennial Conference on University Education in Natural Resources wi , Larkin P ,Lincoln NE,2,6
770,13/03/2020 19:59,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,James Alexander,Boonsboro MD,143,0
771,13/03/2020 19:59,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Renegade,nan,69,0
772,13/03/2020 19:59,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Jason,Calgary AB,118,0
773,13/03/2020 19:59,RT oyostategovt This afternoon Gov Seyi Makinde received the management of University Press PLC on a courtesy visit The team was led ,ABMAN ODUMOSU B2R ,WEST AFRICA WORLDWIDE ,10,0
774,13/03/2020 19:58,This afternoon Gov Seyi Makinde received the management of University Press PLC on a courtesy visit The team wa ,Oyo State Govt,Southwest Nigeria ,10,38
775,13/03/2020 19:58,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,Alain Guyot,Rennes France,17,0
776,13/03/2020 19:58,RT EveningNews Coronavirus UEA cancels classroom teaching and public events ,Jill Bussien,nan,5,0
777,13/03/2020 19:58,In order to ensure the safety of everyone SIUE is suspending all University sponsored events w 50 or more attendee ,SIUE Career Center,0281 Student Success Center,0,0
778,13/03/2020 19:57, Zico Education Seoul Music High School attending and also tudied abroad in Canada China and Japan ,Jero,nan,0,0
779,13/03/2020 19:57,RT RikkeToftN are you scrambling to learn how to do online teaching Open University they know a bit about this offers this free 24 ,Ove Christensen ,R dovre,5,0
780,13/03/2020 19:57,RT kerboodle We re here to support you wherever you teach wherever you learn with our online resources and free support If your sc ,Alison Schrecker,Marlow England,1,0
781,13/03/2020 19:56,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,Helen Ross,nan,17,0
782,13/03/2020 19:56,RT jessefordj I am excited to finally share that I will be joining the faculty at the University of North Carolina at Greensboro as a ten ,Brian L McGowan,Washington DC,7,0
783,13/03/2020 19:56,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,Lindsey G McIntosh,Edinburgh Scotland,17,0
784,13/03/2020 19:55,RT brunelstudents IMPORTANT NOTICE Following recent news we would like to inform that the Union University is working on ensuring t ,Peri Sherif,London,8,0
785,13/03/2020 19:55,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,Jay,nan,17,0
786,13/03/2020 19:55,We heard Yale University had a thirst for some whiskey education or shall call it a study break we ve been in ,Tom Fischer,nan,0,1
787,13/03/2020 19:55, ConsultingEngON Turn your experience in the trades into a teaching career with a BEd Technological Education degre ,Liquid Story,Canada,0,0
788,13/03/2020 19:54,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,Tushar,nan,17,0
789,13/03/2020 19:54,RT edinburghpaper Coronavirus Edinburgh University to move classes online and cancel exams ,Caesar Walpole Hamilton,Inverness Scotland,17,0
790,13/03/2020 19:54,RT DerbyUniVC Delighted for DerbyUni to be shortlisted in the Social and Community Impact category of The Guardian University Awards 202 ,Claire Connor,Derby,9,0
791,13/03/2020 19:54, KanakaMark gregolear Public colleges universities are not public education I know the public part might be con ,Dave Scheffer Texas Democrat,Krum TX,0,1
792,13/03/2020 19:53,RT nseducation The Province is directing public sector employees who travel outside Canada to stay home and self isolate for 14 days afte ,L Burns,nan,16,0
793,13/03/2020 19:53,RT JPAEJournal Excited to share a new call for papers for a special issue on ethics education to be edited by Jonathan West from the Uni ,SWPA ASPA,United States,8,0
794,13/03/2020 19:53,RT MartinDaubney nediaross EquityREC EquityUK Total BS Let me measure white male privilege for you in U K white working class lads ,gem ,nan,2,0
795,13/03/2020 19:53,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Jean W,nan,118,0
796,13/03/2020 19:53,RT HistoricaCanada Discover how residential schools continue to affect Indigenous communities in the present day in our revamped Residen ,Bob Yuhasz,nan,33,0
797,13/03/2020 19:53,Coronavirus Edinburgh University to move classes online and cancel exams ,Edinburgh News,Edinburgh,17,27
798,13/03/2020 19:53,RT wef These are top universities in emerging economies education university ,english,London England,35,0
799,13/03/2020 19:52,RT CalebVaughn4 Blessed and excited to announce my commitment to continue playing baseball and furthering my education at the University ,lil lemon drop,nan,60,0
800,13/03/2020 19:52,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Allan Kaida,nan,118,0
801,13/03/2020 19:52,RT MartinDaubney nediaross EquityREC EquityUK Total BS Let me measure white male privilege for you in U K white working class lads ,Shawn Chomsky,Waltham Abbey England,2,0
802,13/03/2020 19:51,RT thebrandonsun All public schools in Manitoba will be closed for three weeks as of March 23 Education Minister Kelvin Goertzen announc ,Andrew Richards,Manitoba,12,0
803,13/03/2020 19:51,Learning at home during a pandemic Why this state university is keeping its dorms open in a part of Pennsylvania w ,Bill Schackner,Pittsburgh Pa ,4,8
804,13/03/2020 19:50,RT HellenicHeritag is our new online portal built to support Greek language education across Canada for educator ,Kolonaki Group,Toronto Canada,1,0
805,13/03/2020 19:50, is our new online portal built to support Greek language education across Canada for educa ,Hellenic Heritage Foundation,Toronto Ontario,1,3
806,13/03/2020 19:50, DaveVote4 gregolear all public education should be free and students would still have a choice i the schools ,Mark P E McClane,Kansas USA,0,0
807,13/03/2020 19:50,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Sandra Campion,South Tipperary Ireland,117,0
808,13/03/2020 19:50,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Andorina Halls,nan,118,0
809,13/03/2020 19:49,RT BBCSouthNews The University of Southampton is one of several institutions which has rearranged teaching and exams to limit the spread ,Ol 4 IS,Southampton England,1,0
810,13/03/2020 19:49, KanakaMark gregolear Would you want post K 12 education to be as controlled lowest common denominator and free ,Dave Scheffer Texas Democrat,Krum TX,0,1
811,13/03/2020 19:49,RT LASUOfficial 76 graduands will be awarded First Class Honours the highest in the history of the University Breakdown Arts 4 Basi ,Lasulaws,Ojo Nigeria,4,0
812,13/03/2020 19:48,Education at al Qarawiyyin University consists of particular strengths in Classical Arabic grammar linguistics and ,Shirley Ir e,London,0,0
813,13/03/2020 19:48,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,Raf,nan,143,0
814,13/03/2020 19:48,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Xolani Gibixhegu,England East Midlands UK,69,0
815,13/03/2020 19:47, seyiamakinde Every ends are meet to see to quality and effective education in the state The University press Plc ,ADETOLA,Ibadan Ogun Lagos Nigeria,0,0
816,13/03/2020 19:47,RT argusleader Augustana University moving classes online through April 10 after spring break ,Kell Blount,nan,6,0
817,13/03/2020 19:47,RT thebrandonsun All public schools in Manitoba will be closed for three weeks as of March 23 Education Minister Kelvin Goertzen announc ,Sam,nan,12,0
818,13/03/2020 19:46,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,Don R Wellz,Edmonton,118,0
819,13/03/2020 19:46,RT NoLore I m gonna keep saying it the university cannot simply mandate online education Professors have the right to decide how to end ,Lauren Hudson,Brooklyn,51,0
820,13/03/2020 19:45,RT JPAEJournal Excited to share a new call for papers for a special issue on ethics education to be edited by Jonathan West from the Uni ,Nyron N Crawford,Philadelphia PA,8,0
821,13/03/2020 19:45,RT TundeTASH Top 10 Sites to learn Excel for free Sites for Free Online Education Sites for your career Sites to review your re ,uNondzondelelo,Margate Extension4,17056,0
822,13/03/2020 19:45,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,Shamil Esq Bring on 2020 ,London,143,0
823,13/03/2020 19:45,RT RVargasAdvocate Tulane University sophomore died Thursday after accidental fall from dormitory officials say ,J Cole Has A Grammy Bitches,Rachet Azz LilWeezyania,15,0
824,13/03/2020 19:45,RT eriktorenberg Deep Dive into education Current problems in k 12 amp higher ed Future of k 12 amp higher ed 3 waves of ed tech Op ,Hasan Sukkar,London,15,0
825,13/03/2020 19:44,Manitoba Education minister Kelvin Goertzen We believe that our schools are safe This is a proactive measure ,Kevin Hirschfield,Winnipeg,0,0
826,13/03/2020 19:44,RT nseducation The Province is directing public sector employees who travel outside Canada to stay home and self isolate for 14 days afte ,sackvillenovascotia,Lr Sackville,16,0
827,13/03/2020 19:44,RT thebrandonsun All public schools in Manitoba will be closed for three weeks as of March 23 Education Minister Kelvin Goertzen announc ,Brandon Teachers,nan,12,0
828,13/03/2020 19:43,RT rally4resources They also worked AGAINST 14 Indigenous communities that would ve benefited 40 years of economic benefits 700 ,milton lokken,nan,118,0
829,13/03/2020 19:43,RT CNAL RCAA Are you on Canada s Map of Arts amp Learning If so we want to hear from you How have you connected with others made partne ,Akoulina Connell,nan,1,0
830,13/03/2020 19:43, I am on strike because it is clear that we TAs and GSIs are not being valued as students and workers even though , NAME ,everywhere USA,0,1
